0.01	400	0
0.01	2000	0
0.01	10000	0
0.01	400	0.0025
0.01	2000	0.0025
0.01	10000	0.0025
0.01	400	0.01
0.01	2000	0.01
0.01	10000	0.01
0.05	400	0
0.05	2000	0
0.05	10000	0
0.05	400	0.0025
0.05	2000	0.0025
0.05	10000	0.0025
0.05	400	0.01
0.05	2000	0.01
0.05	10000	0.01
0.1	400	0
0.1	2000	0
0.1	10000	0
0.1	400	0.0025
0.1	2000	0.0025
0.1	10000	0.0025
0.1	400	0.01
0.1	2000	0.01
0.1	10000	0.01
